id_partida,id_partida_fonte,temporada,data_partida,ano_calendario,mes,dia_semana,hora,home_team,away_team,stadium,ref,public,publico,game_date,home_team_score,away_team_score,resultado,resultado_codigo,link,gols_eventos_mandante,amarelos_mandante,vermelhos_diretos_mandante,segundos_amarelos_mandante,expulsoes_mandante,penaltis_convertidos_mandante,gols_contra_mandante,gols_eventos_visitante,amarelos_visitante,vermelhos_diretos_visitante,segundos_amarelos_visitante,expulsoes_visitante,penaltis_convertidos_visitante,gols_contra_visitante,total_gols,saldo_gols_mandante,total_amarelos,total_expulsoes,teve_expulsao,teve_penalti_convertido,teve_gol_contra,pontos_media_ultimos_5_mandante,vitorias_ultimos_5_mandante,empates_ultimos_5_mandante,derrotas_ultimos_5_mandante,gols_marcados_media_ultimos_5_mandante,gols_sofridos_media_ultimos_5_mandante,saldo_gols_media_ultimos_5_mandante,amarelos_media_ultimos_5_mandante,expulsoes_media_ultimos_5_mandante,aproveitamento_ultimos_5_mandante,jogos_anteriores_mandante,aproveitamento_mandante_em_casa,pontos_media_ultimos_5_visitante,vitorias_ultimos_5_visitante,empates_ultimos_5_visitante,derrotas_ultimos_5_visitante,gols_marcados_media_ultimos_5_visitante,gols_sofridos_media_ultimos_5_visitante,saldo_gols_media_ultimos_5_visitante,amarelos_media_ultimos_5_visitante,expulsoes_media_ultimos_5_visitante,aproveitamento_ultimos_5_visitante,jogos_anteriores_visitante,aproveitamento_visitante_fora,utilizavel_ml
295,4tnwdms2i04iiqpy680ubpw8a,2020,2021-01-18 19:00:00,2021,1,segunda-feira,19,SE Palmeiras,SC Corinthians Paulista,Allianz Parque,Jean Pierre Goncalves Lima,No data,,18 de janeiro de 2021 19:00,4,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4tnwdms2i04iiqpy680ubpw8a,4,2,0,0,0,0,0,0,3,1,0,1,0,0,4,4,5,1,1,0,0,2.0,3.0,1.0,1.0,1.2,0.6,0.6,2.6,0.0,0.6666666666666666,28,0.8666666666666667,2.6,4.0,1.0,0.0,2.0,0.2,1.8,1.0,0.2,0.8666666666666667,28,0.7333333333333334,1
296,4wnr88k6esl9n8qgp2lbx9rvu,2020,2021-01-18 20:00:00,2021,1,segunda-feira,20,Goiás EC,CR Flamengo,Estádio Hailé Pinheiro (Serrinha),Rodolpho Toski Marques,No data,,18 de janeiro de 2021 20:00,0,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4wnr88k6esl9n8qgp2lbx9rvu,0,5,0,0,0,0,0,3,1,0,0,0,0,0,3,-3,6,0,0,0,0,1.4,2.0,1.0,2.0,0.8,0.8,0.0,2.6,0.0,0.4666666666666667,29,0.4666666666666666,1.4,2.0,1.0,2.0,1.8,1.6,0.2,2.0,0.2,0.4666666666666667,28,0.5333333333333333,1
297,508tu656wh83geaaee9aq2gkq,2020,2021-01-20 17:00:00,2021,1,quarta-feira,17,Botafogo FR,Atlético Goianiense,Estádio Nilton Santos,Ramon Abatti,No data,,20 de janeiro de 2021 17:00,1,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/508tu656wh83geaaee9aq2gkq,1,2,0,0,0,0,0,3,3,0,0,0,0,0,4,-2,5,0,0,0,0,0.6,1.0,0.0,4.0,0.6,2.0,-1.4,1.2,0.0,0.2,30,0.0,1.0,1.0,2.0,2.0,1.0,1.4,-0.4,2.8,0.0,0.3333333333333333,30,0.4666666666666666,1
298,4zyd4rhcf2fgx53ihcbj2699m,2020,2021-01-20 18:00:00,2021,1,quarta-feira,18,EC Bahia,Club Athletico Paranaense,Arena Fonte Nova,Luiz Flávio de Oliveira,No data,,20 de janeiro de 2021 18:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4zyd4rhcf2fgx53ihcbj2699m,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0.2,0.0,1.0,4.0,1.2,2.4,-1.2,2.6,0.2,0.06666666666666667,29,0.39999999999999997,2.2,3.0,2.0,0.0,1.4,0.2,1.2,2.2,0.0,0.7333333333333333,30,0.4666666666666666,1
299,4z9cq16m7m0d2wf9gdh1rlysq,2020,2021-01-20 19:15:00,2021,1,quarta-feira,19,Grêmio FB Porto Alegrense,Clube Atlético Mineiro,Arena do Grêmio,Raphael Claus,No data,,20 de janeiro de 2021 19:15,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4z9cq16m7m0d2wf9gdh1rlysq,1,1,0,0,0,0,0,1,1,0,0,0,1,0,2,0,2,0,0,1,0,1.8,2.0,3.0,0.0,1.2,0.8,0.4,2.0,0.2,0.6,29,1.0,2.0,3.0,1.0,1.0,1.6,1.2,0.4,1.6,0.2,0.6666666666666666,29,0.5333333333333333,1
300,4yhwdyuaobaqs2mg4oj9052zu,2020,2021-01-20 20:30:00,2021,1,quarta-feira,20,Coritiba FBC,Fluminense FC,Couto Pereira,Felipe Fernandes de Lima,No data,,20 de janeiro de 2021 20:30,3,3,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4yhwdyuaobaqs2mg4oj9052zu,3,1,1,0,1,0,0,3,4,1,0,1,0,0,6,0,5,2,1,0,0,0.8,1.0,1.0,3.0,0.6,1.2,-0.6,2.2,0.0,0.26666666666666666,30,0.13333333333333333,1.2,2.0,0.0,3.0,1.0,2.0,-1.0,2.8,0.0,0.4,30,0.4666666666666666,1
301,4yoj7md68jf9ihztaw3mmeooa,2020,2021-01-20 21:30:00,2021,1,quarta-feira,21,Red Bull Bragantino,CR Vasco da Gama,Nabizão,Leandro Pedro Vuaden,No data,,20 de janeiro de 2021 21:30,4,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4yoj7md68jf9ihztaw3mmeooa,4,0,0,0,0,0,0,1,0,0,0,0,0,0,5,3,0,0,0,0,0,1.4,2.0,1.0,2.0,1.6,1.4,0.2,2.2,0.0,0.4666666666666667,30,0.6666666666666666,1.4,2.0,1.0,2.0,0.8,0.8,0.0,1.6,0.2,0.4666666666666667,29,0.3333333333333333,1
302,4zix3dobsdy0rbpz4bbrmuwkq,2020,2021-01-20 21:30:00,2021,1,quarta-feira,21,São Paulo FC,SC Internacional,Morumbi,Marcelo de Lima Henrique,No data,,20 de janeiro de 2021 21:30,1,5,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4zix3dobsdy0rbpz4bbrmuwkq,1,2,0,0,0,0,0,5,1,0,0,0,0,0,6,-4,3,0,0,0,0,1.4,2.0,1.0,2.0,1.6,1.4,0.2,1.6,0.2,0.4666666666666667,30,0.6666666666666666,3.0,5.0,0.0,0.0,2.2,0.6,1.6,1.8,0.0,1.0,30,0.5333333333333333,1
303,4yuybbpxok74mhvd8e06hsui2,2020,2021-01-21 19:00:00,2021,1,quinta-feira,19,CR Flamengo,SE Palmeiras,Estádio Nacional,Sávio Pereira Sampaio,No data,,21 de janeiro de 2021 19:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4yuybbpxok74mhvd8e06hsui2,2,2,0,0,0,0,1,0,2,0,0,0,0,0,2,2,4,0,0,0,1,1.4,2.0,1.0,2.0,1.6,1.4,0.2,1.8,0.2,0.4666666666666667,29,0.6,2.0,3.0,1.0,1.0,1.4,0.6,0.8,2.6,0.0,0.6666666666666666,29,0.4666666666666666,1
304,4z1b9i7bw5fo8vap29b97hiei,2020,2021-01-21 19:00:00,2021,1,quinta-feira,19,Fortaleza EC,Santos FC Sao Paulo,Castelão,Ricardo Marques Ribeiro,No data,,21 de janeiro de 2021 19:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4z1b9i7bw5fo8vap29b97hiei,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,1,0,0.4,0.0,2.0,3.0,0.4,1.4,-1.0,2.4,0.2,0.13333333333333333,30,0.26666666666666666,1.4,2.0,1.0,2.0,1.0,1.4,-0.4,1.8,0.0,0.4666666666666667,29,0.26666666666666666,1
305,503imyp2ndunndd381meng67e,2020,2021-01-21 19:00:00,2021,1,quinta-feira,19,Goiás EC,Ceará SC,Estádio Hailé Pinheiro (Serrinha),Heber Roberto Lopes,No data,,21 de janeiro de 2021 19:00,0,4,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/503imyp2ndunndd381meng67e,0,1,0,0,0,0,0,4,0,0,0,0,1,0,4,-4,1,0,0,1,0,1.2,2.0,0.0,3.0,0.8,1.4,-0.6,2.8,0.0,0.4,30,0.4666666666666666,1.4,2.0,1.0,2.0,1.2,1.0,0.2,2.4,0.2,0.4666666666666667,30,0.8666666666666667,1
306,4zr0q5rs4i87pzqzjs2zpegyy,2020,2021-01-21 21:00:00,2021,1,quinta-feira,21,SC Corinthians Paulista,SC do Recife,Neo Química Arena,Anderson Daronco,No data,,21 de janeiro de 2021 21:00,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4zr0q5rs4i87pzqzjs2zpegyy,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,2.4,4.0,0.0,1.0,2.0,1.0,1.0,1.2,0.2,0.8,29,0.6666666666666666,0.8,1.0,1.0,3.0,0.4,0.8,-0.4,2.4,0.2,0.26666666666666666,30,0.06666666666666667,1
307,51soejbaxwygr893kckt6tgfe,2020,2021-01-23 19:00:00,2021,1,sábado,19,São Paulo FC,Coritiba FBC,Morumbi,Rodrigo D'Alonso Ferreira,No data,,23 de janeiro de 2021 19:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/51soejbaxwygr893kckt6tgfe,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0.8,1.0,1.0,3.0,1.2,2.4,-1.2,1.6,0.2,0.26666666666666666,31,0.6,1.0,1.0,2.0,2.0,1.0,1.4,-0.4,1.8,0.2,0.3333333333333333,31,0.26666666666666666,1
308,518o305y0hwrxb4mg5gygai5m,2020,2021-01-23 21:00:00,2021,1,sábado,21,CR Vasco da Gama,Clube Atlético Mineiro,São Januário,Vinicius Gonçalves Dias Araujo,No data,,23 de janeiro de 2021 21:00,3,2,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/518o305y0hwrxb4mg5gygai5m,3,4,0,0,0,0,0,2,1,0,0,0,0,0,5,1,5,0,0,0,0,0.8,1.0,1.0,3.0,0.8,1.6,-0.8,1.2,0.2,0.26666666666666666,30,0.4666666666666666,1.6,2.0,2.0,1.0,1.6,1.4,0.2,1.4,0.2,0.5333333333333333,30,0.39999999999999997,1
309,50ikprf4pltli9aa2q8mttu22,2020,2021-01-24 16:00:00,2021,1,domingo,16,Club Athletico Paranaense,CR Flamengo,Arena da Baixada,Leandro Pedro Vuaden,No data,,24 de janeiro de 2021 16:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/50ikprf4pltli9aa2q8mttu22,2,2,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,1.6,2.0,2.0,1.0,1.2,0.4,0.8,1.2,0.0,0.5333333333333333,31,0.6666666666666666,1.4,2.0,1.0,2.0,1.2,0.8,0.4,2.0,0.0,0.4666666666666667,30,0.5333333333333333,1
310,50x36hvm2kwngyhbsvxbc08dm,2020,2021-01-24 16:00:00,2021,1,domingo,16,Ceará SC,SE Palmeiras,Castelão,Braulio da Silva Machado,No data,,24 de janeiro de 2021 16:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/50x36hvm2kwngyhbsvxbc08dm,2,3,0,1,1,1,0,1,5,0,0,0,0,0,3,1,8,1,1,1,0,1.4,2.0,1.0,2.0,1.6,1.0,0.6,2.2,0.2,0.4666666666666667,31,0.13333333333333333,2.0,3.0,1.0,1.0,1.4,0.6,0.8,2.6,0.0,0.6666666666666666,30,0.26666666666666666,1
311,51dojqfpqxzf522cejoamwf3e,2020,2021-01-24 16:00:00,2021,1,domingo,16,SC Internacional,Grêmio FB Porto Alegrense,Beira-Rio,Luiz Flávio de Oliveira,No data,,24 de janeiro de 2021 16:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/51dojqfpqxzf522cejoamwf3e,2,2,0,0,0,1,0,1,2,0,0,0,0,0,3,1,4,0,0,1,0,3.0,5.0,0.0,0.0,2.8,0.8,2.0,1.2,0.0,1.0,31,0.7999999999999999,1.8,2.0,3.0,0.0,1.2,0.8,0.4,1.8,0.0,0.6,30,0.3333333333333333,1
312,51mttrzybun014eg0qe6icoru,2020,2021-01-24 18:15:00,2021,1,domingo,18,SC do Recife,EC Bahia,Ilha do Retiro,Raphael Claus,No data,,24 de janeiro de 2021 18:15,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/51mttrzybun014eg0qe6icoru,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,0,0.6,1.0,0.0,4.0,0.2,1.2,-1.0,2.0,0.2,0.2,31,0.4666666666666666,0.8,1.0,1.0,3.0,1.4,1.8,-0.4,2.4,0.2,0.26666666666666666,30,0.06666666666666667,1
313,51y2uj7dtcw4rwrso4mwqmyju,2020,2021-01-24 18:15:00,2021,1,domingo,18,Atlético Goianiense,Fortaleza EC,Estádio Antônio Accioly,Rafael Traci,No data,,24 de janeiro de 2021 18:15,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/51y2uj7dtcw4rwrso4mwqmyju,2,2,0,0,0,1,0,0,2,0,1,1,0,0,2,2,4,1,1,1,0,1.0,1.0,2.0,2.0,1.2,1.4,-0.2,2.8,0.0,0.3333333333333333,31,0.39999999999999997,1.0,1.0,2.0,2.0,0.8,1.0,-0.2,2.8,0.0,0.3333333333333333,31,0.26666666666666666,1
314,527abvndn1zodfmt0hglk60yy,2020,2021-01-24 18:15:00,2021,1,domingo,18,Santos FC Sao Paulo,Goiás EC,Vila Belmiro,Wagner do Nascimento Magalhaes,No data,,24 de janeiro de 2021 18:15,3,4,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/527abvndn1zodfmt0hglk60yy,3,4,0,0,0,1,0,4,4,0,0,0,1,0,7,-1,8,0,0,1,0,1.4,2.0,1.0,2.0,0.8,1.0,-0.2,1.6,0.0,0.4666666666666667,30,0.7333333333333334,1.2,2.0,0.0,3.0,0.6,1.8,-1.2,3.0,0.0,0.4,31,0.39999999999999997,1
315,50qlgyvwyua81igy14la8unhm,2020,2021-01-24 20:30:00,2021,1,domingo,20,Fluminense FC,Botafogo FR,São Januário,Edina Alves Batista,No data,,24 de janeiro de 2021 20:30,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/50qlgyvwyua81igy14la8unhm,2,2,0,0,0,1,0,0,1,0,0,0,0,0,2,2,3,0,0,1,0,1.4,2.0,1.0,2.0,1.4,2.2,-0.8,2.8,0.2,0.4666666666666667,31,0.4666666666666666,0.0,0.0,0.0,5.0,0.4,2.4,-2.0,1.4,0.0,0.0,31,0.19999999999999998,1
316,512uizb9vx4jzvqjiqceu0okq,2020,2021-01-25 20:00:00,2021,1,segunda-feira,20,SC Corinthians Paulista,Red Bull Bragantino,Neo Química Arena,Bruno Arleu de Araújo,No data,,25 de janeiro de 2021 20:00,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/512uizb9vx4jzvqjiqceu0okq,0,5,0,0,0,0,0,2,4,0,0,0,0,0,2,-2,9,0,0,0,0,2.4,4.0,0.0,1.0,2.4,1.0,1.4,1.4,0.2,0.8,30,0.8666666666666667,2.0,3.0,1.0,1.0,2.4,1.4,1.0,1.6,0.0,0.6666666666666666,31,0.5333333333333333,1
317,3a4m6u5j1afnk5wn1ne905vfu,2020,2021-01-26 20:00:00,2021,1,terça-feira,20,SE Palmeiras,CR Vasco da Gama,Allianz Parque,Anderson Daronco,No data,,26 de janeiro de 2021 20:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/3a4m6u5j1afnk5wn1ne905vfu,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0,0,1.4,2.0,1.0,2.0,1.4,1.0,0.4,3.0,0.0,0.4666666666666667,31,0.8666666666666667,1.4,2.0,1.0,2.0,1.4,1.4,0.0,1.8,0.2,0.4666666666666667,31,0.13333333333333333,1
318,4thwy5rfttwk3xf8mcvimsgve,2020,2021-01-26 20:00:00,2021,1,terça-feira,20,Clube Atlético Mineiro,Santos FC Sao Paulo,Mineirão,Paulo Roberto Alves Júnior,No data,,26 de janeiro de 2021 20:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4thwy5rfttwk3xf8mcvimsgve,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,0,0,0,1.6,2.0,2.0,1.0,2.0,1.4,0.6,1.0,0.0,0.5333333333333333,31,0.6666666666666666,1.4,2.0,1.0,2.0,1.4,1.6,-0.2,2.4,0.0,0.4666666666666667,31,0.19999999999999998,1
319,4xeu71y7hxo495z50x9iw8kmi,2020,2021-01-28 19:00:00,2021,1,quinta-feira,19,EC Bahia,SC Corinthians Paulista,Arena Fonte Nova,Ricardo Marques Ribeiro,No data,,28 de janeiro de 2021 19:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4xeu71y7hxo495z50x9iw8kmi,2,3,0,0,0,0,0,1,1,0,0,0,0,0,3,1,4,0,0,0,0,0.8,1.0,1.0,3.0,0.8,1.4,-0.6,1.8,0.0,0.26666666666666666,31,0.39999999999999997,1.8,3.0,0.0,2.0,2.0,1.2,0.8,2.2,0.2,0.6,31,0.5333333333333333,1
320,4hiilcw75dfehwbnalcgwwl0q,2020,2021-01-28 20:00:00,2021,1,quinta-feira,20,Grêmio FB Porto Alegrense,CR Flamengo,Arena do Grêmio,Rodolpho Toski Marques,No data,,28 de janeiro de 2021 20:00,2,4,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/4hiilcw75dfehwbnalcgwwl0q,2,5,0,0,0,0,0,4,3,0,0,0,0,0,6,-2,8,0,0,0,0,1.2,1.0,3.0,1.0,1.0,1.0,0.0,1.8,0.0,0.4,31,0.8666666666666667,1.2,2.0,0.0,3.0,1.4,1.2,0.2,1.4,0.0,0.4,31,0.4666666666666666,1
321,52r923xyfn0j21mv2jus35sh6,2020,2021-01-31 16:00:00,2021,1,domingo,16,Atlético Goianiense,São Paulo FC,Estádio Antônio Accioly,Braulio da Silva Machado,No data,,31 de janeiro de 2021 16:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/52r923xyfn0j21mv2jus35sh6,2,3,0,0,0,0,0,1,1,0,0,0,0,0,3,1,4,0,0,0,0,1.6,2.0,2.0,1.0,1.4,1.0,0.4,2.6,0.0,0.5333333333333333,32,0.5333333333333333,0.4,0.0,2.0,3.0,1.0,2.4,-1.4,1.6,0.2,0.13333333333333333,32,0.4666666666666666,1
322,53b5d6fdkvziyyqph1wvbq1re,2020,2021-01-31 16:00:00,2021,1,domingo,16,Coritiba FBC,Grêmio FB Porto Alegrense,Couto Pereira,Vinicius Gonçalves Dias Araujo,No data,,31 de janeiro de 2021 16:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/53b5d6fdkvziyyqph1wvbq1re,1,3,0,0,0,1,0,1,3,0,0,0,0,0,2,0,6,0,0,1,0,1.2,1.0,3.0,1.0,1.2,1.2,0.0,2.2,0.2,0.4,32,0.19999999999999998,0.6,0.0,3.0,2.0,1.0,1.6,-0.6,2.4,0.0,0.2,32,0.26666666666666666,1
323,53hzry83zy00njazsc532e5pm,2020,2021-01-31 16:00:00,2021,1,domingo,16,CR Vasco da Gama,EC Bahia,São Januário,Wilton Pereira Sampaio,No data,,31 de janeiro de 2021 16:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/53hzry83zy00njazsc532e5pm,0,1,1,0,1,0,0,0,3,0,0,0,0,0,0,0,4,1,1,0,0,1.4,2.0,1.0,2.0,1.6,1.6,0.0,1.6,0.2,0.4666666666666667,32,0.6666666666666666,1.4,2.0,1.0,2.0,1.0,1.2,-0.2,1.8,0.0,0.4666666666666667,32,0.06666666666666667,1
324,53o9l4lw5e09occp9fkwrqtey,2020,2021-01-31 16:00:00,2021,1,domingo,16,Ceará SC,Club Athletico Paranaense,Castelão,Rodrigo D'Alonso Ferreira,No data,,31 de janeiro de 2021 16:00,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/53o9l4lw5e09occp9fkwrqtey,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,-2,2,0,0,0,0,1.8,3.0,0.0,2.0,1.8,1.0,0.8,2.2,0.4,0.6,32,0.26666666666666666,1.6,2.0,2.0,1.0,1.0,0.6,0.4,1.6,0.0,0.5333333333333333,32,0.4666666666666666,1
325,53vqt82e01vzz7ust7dvlqlwq,2020,2021-01-31 17:00:00,2021,1,domingo,17,Clube Atlético Mineiro,Fortaleza EC,Mineirão,Leandro Pedro Vuaden,No data,,31 de janeiro de 2021 17:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/53vqt82e01vzz7ust7dvlqlwq,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,0,0,1.6,2.0,2.0,1.0,2.0,1.4,0.6,1.2,0.0,0.5333333333333333,32,0.8666666666666667,0.8,1.0,1.0,3.0,0.8,1.4,-0.6,2.6,0.2,0.26666666666666666,32,0.19999999999999998,1
326,52ykbiitmxlsv1prc22e2nhii,2020,2021-01-31 18:15:00,2021,1,domingo,18,SC Internacional,Red Bull Bragantino,Beira-Rio,Sávio Pereira Sampaio,No data,,31 de janeiro de 2021 18:15,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/52ykbiitmxlsv1prc22e2nhii,2,3,0,0,0,1,0,1,0,0,0,0,0,0,3,1,3,0,0,1,0,3.0,5.0,0.0,0.0,2.8,0.8,2.0,1.4,0.0,1.0,32,1.0,2.6,4.0,1.0,0.0,2.8,1.2,1.6,2.4,0.0,0.8666666666666667,32,0.5333333333333333,1
327,5416tan7zd0s1lnzf8p1jsokq,2020,2021-01-31 20:30:00,2021,1,domingo,20,Fluminense FC,Goiás EC,Estádio Nilton Santos,Raphael Claus,No data,,31 de janeiro de 2021 20:30,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/5416tan7zd0s1lnzf8p1jsokq,3,1,0,0,0,0,0,0,2,0,0,0,0,0,3,3,3,0,0,0,0,2.0,3.0,1.0,1.0,1.6,1.8,-0.2,2.6,0.2,0.6666666666666666,32,0.6666666666666666,1.2,2.0,0.0,3.0,1.2,2.4,-1.2,3.0,0.0,0.4,32,0.6,1
328,52fqxlu5hyt9k6lnblkdhjqlm,2020,2021-02-01 20:00:00,2021,2,segunda-feira,20,SC do Recife,CR Flamengo,Ilha do Retiro,Rafael Traci,No data,,1 de fevereiro de 2021 20:00,0,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/52fqxlu5hyt9k6lnblkdhjqlm,0,2,0,0,0,0,0,3,2,0,0,0,0,0,3,-3,4,0,0,0,0,1.2,2.0,0.0,3.0,0.6,1.0,-0.4,2.4,0.2,0.4,32,0.6666666666666666,1.8,3.0,0.0,2.0,2.0,1.2,0.8,1.8,0.0,0.6,32,0.6666666666666666,1
329,52lg51omqqc9i7602gnmg9sve,2020,2021-02-02 16:00:00,2021,2,terça-feira,16,SE Palmeiras,Botafogo FR,Allianz Parque,Felipe Fernandes de Lima,No data,,2 de fevereiro de 2021 16:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2020/1ruuku31y4hamxz48qnbvwfoq/match/view/52lg51omqqc9i7602gnmg9sve,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,1.0,1.0,2.0,2.0,1.4,1.2,0.2,2.6,0.0,0.3333333333333333,32,0.7333333333333334,0.0,0.0,0.0,5.0,0.4,2.4,-2.0,1.4,0.0,0.0,32,0.19999999999999998,1
